A,Assigned to,Article,Article No.,Item Group,Base Unit,Store Unit,Loss,Last Purchase Price,Sales Price,Ignore in Inventory,Article Code,Weight Factor,Barcode,Producer,Country of Origin,Article Folder/URL 1,Picture,Article Folder/URL 2,Visibility,Changed by,At
,Expenses, (Catering)Brown Juice Container,10042,Catering,Each,Each,,15.78,0,0,,1,,,,,,,0,Shkakhwa,30/12/2020
,Expenses, (Catering)Electric Hot Plate  ,10040,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Istikana Underliner,10044,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Juice Dispenser 5 Ltr,10038,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Juice Dispenser 8 Ltr,10039,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Kunafa Wooden Base,10041,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Laddle ,10051,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Mixed Cutlery Rack,10048,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Pepper Shaker Harmony,10054,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses, (Catering)Pro Chef Fork Big,10049,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Salad Tong,10050,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Salt Shaker Harmony,10047,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses, (Catering)Steel Bowl,10052,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses, (Catering)Water Pan,10043,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Profit Contribution, Brown Sugar Sachets,115003,Sugar,Each,Each,,0.012,0,0,,1,,,,,,,0,Shkakhwa,01/05/2016
,Expenses, Measure glass Pitcher (Bar Area),6166,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution, Not in use -White Flour ( Super ),118012,Baking Items,Kilogram,Kilogram,,0.11,0,1,,1,,,,,,,0,Shkakhwa,02/05/2016
,Expenses,( Catering ) Forks ,10026,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,( Catering ) Knifs,10028,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,( Catering ) Spoons ,10027,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,( Catering )Adjustable Plates Holder,10031,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Aluminum Soup Pot,10011,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )chafing dish rectangular,10010,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Closed stainless spoon ( king ),10018,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Coffee Container 10.50 Ltr,10037,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Dessert Forks ,10030,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,( Catering )Eared Clay Pot 35 cm,10023,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Electric water heater Steel 30 Ltr,10034,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Food Container Gray Colour,10014,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Goblet Cups 450 ml,10033,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Hi Ball Cups,10032,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Insert Stainless 1/1*10 cm,10021,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Insert Stainless 1/1*6.5 cm,10019,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Insert Stainless 2/1*10 cm,10022,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Insert Stainless 2/1*6.5 cm,10020,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Juice Dispincer Sanix One tap 10 Ltr,10036,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )lamb chafing dish 60 cm,10012,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Menu stand stainless steel 20 cm,10013,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Order Holder 75 cm,10016,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Porcelain Plate 20 cm,10024,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Porcelain Plate 27 cm,10025,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Service Tray 40 Cm,10035,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Soup Spoon ,10029,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,( Catering )Veg Mandoulieen Stainless ,10015,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,( Catering )Wood Fork,10017,Catering,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,28/12/2017
,Expenses,(zanolli ) dough sheeter ( Bakery ),5207,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,14/12/2017
,Expenses,**Dont Use**Clear Cup 20Z W/Clear LI**Dont Use**,120026,Packaging,Each,Each,,15.5,0,0,,1,,,,,,,0,Shkakhwa,31/05/2016
,Profit Contribution,**Dont Use**Kamerdeen 400 gm****Dont Use****,120059,Other Condiments,Kilogram,Kilogram,,3.75,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,**dont use**Spring Onion**dont use**,107057,Fresh Vegetables,Kilogram,Kilogram,,0.3,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Profit Contribution,**Dont Use**White Sugar**Dont Use**,115005,Sugar,Kilogram,Kilogram,,0.4,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Expenses,1/1 stainless steel container 100mm ( Prep ),5038,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/1 stainless steel container 200mm ( Prep ),5040,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/2 plastic container 100mm ( Cold ),5197,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/2 plastic container 100mm ( Hot ),5122,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/2 plastic container 100mm ( Prep ),5041,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/2 plastic container 150mm ( Hot ),5121,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/2 stainless steel container 100mm ( Hot ),5133,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/2 stainless steel container 100mm ( Prep ),5042,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/2 stainless steel container 150mm ( Hot ),5134,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 plastic container 100mm,5037,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/3 plastic container 100mm ( Cold ),5196,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 plastic container 100mm ( Hot ),5123,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 stainless steel container 100mm ( Cold ),5195,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 stainless steel container 100mm ( Hot ),5129,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 stainless steel container 150mm ( Cold ),5198,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/3 stainless steel container 150mm ( Hot ),5132,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/4 plastic container 100mm ( Hot ),5124,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/4 plastic container 65mm ( Prep ),5034,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/6 plastic container 100mm ( Hot ),5131,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/6 plastic container 65mm ( Cold ),5191,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/6 plastic container 65mm ( Perp ),5035,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/6 stainless steel container 100mm ( Prep ),5036,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,1/6 stainless steel container 150mm ( Cold ),5190,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/6 stainless steel container 150mm ( Hot ),5130,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/6 stainless steel container 65mm ( Cold ),5192,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/9 plastic container 100mm ( Cold ),5194,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/9 plastic container 100mm ( Hot ),5125,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/9 stainless steel container 100mm ( Cold ),5193,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,1/9 stainless steel container 100mm ( Prep ),5043,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,12905-25 spatula plastic (Dishwasher),5266,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,12908-30 spatula plastic (Dishwasher),5267,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,12915-45 spatula plastic (Dishwasher),5268,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,12927-45 frusta balloon whisk (Dishwasher),5269,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18509-03 pauetta forata 15.6x8.7 (Dishwasher),5273,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18511-15 spatula pajnncuo pizza (Dishwasher),5274,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18518-30 spatula cuoco scalino  (Dishwasher),5275,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18519-15 spatula cuoco 15.5x3 (Dishwasher),5276,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18519-35 spatola cuoco 36x5 (Dishwasher),5277,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,18520-09 spatula triangular 12x4 (Dishwasher),5278,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,2 Cup Holder With Handle,5000015,Packaging,Each,Each,,0.038,0,0,,1,,,,,,,0,Shkakhwa,31/07/2017
,Profit Contribution,2 Cup Holder With Handle (Dont Use ),118030,Baking Items,Each,Each,,0.027,0,0,,1,,,,,,,0,Shkakhwa,02/02/2017
,Expenses,2/1 stainless steel container 100mm ( Prep ),5039,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,3 Seater Couch  (Dining Area Up),6073,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,4 ways grater (Dishwasher),5295,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,15/12/2017
,Expenses,4oz Paper Ice Cream Cup 20X50 pcs,5000010,Packaging,Each,Each,,0.022,0,0,,1,,,,,,,0,Shkakhwa,03/06/2017
,Expenses,5 Seater Couch (Dining Area),6091,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Expenses,6 Channels Digital Timer,5336,Kitchen Assets,Each,Each,,30.35,0,0,,1,,,,,,,0,Vinay,28/02/2018
,Expenses,6 Doors frizzer no 1 berja ( BBQ ) ,5061,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,A.F. CONT. 1025L- (8 X 125 PCS),5000020,Packaging,Each,Each,,0.016,0,0,,1,,,,,,,0,Shkakhwa,30/11/2017
,Expenses,A.F. CONT. 1198L - (6 X 50 PCS ),5000022,Packaging,Each,Each,,0.107,0,0,,1,,,,,,,0,Shkakhwa,30/11/2017
,Expenses,A4 Brother Printer ( old ),1000016,Others,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,30/12/2017
,Expenses,A4 Paper,1000030,Others,Each,Each,,0.004,0,1,,1,,,,,,,0,Shkakhwa,13/09/2021
,Profit Contribution,Abu Dhabi Flour NO.1 50 KG,118006,Baking Items,Kilogram,Kilogram,,0.082,0,0,,1,,,,,,,0,Shkakhwa,22/12/2016
,Profit Contribution,Adonis All Spices Whole 1 kg ( sweet pepper ),112001,Spices,Kilogram,Kilogram,,5.882,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Anise Ground 1 kg,113008,Herbs,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Basil 400 gm,113004,Herbs,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Bay Leaves 100 gm,113003,Herbs,Kilogram,Kilogram,,8,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Black Pepper ground 1 kg,112007,Spices,Kilogram,Kilogram,,4.278,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Black Pepper Whole 1 kg,112002,Spices,Kilogram,Kilogram,,2.381,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Black Sesame (Nigella) 1.2 KG,120008,Other Condiments,Kilogram,Kilogram,,1.906,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Caraway Ground 1 kg,113007,Herbs,Kilogram,Kilogram,,2.1,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Carbonate 2.5 kg,120003,Other Condiments,Kilogram,Kilogram,,1.323,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Cardamom 1 kg,112023,Spices,Kilogram,Kilogram,,14,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Cinnamon ground 1 kg,112008,Spices,Kilogram,Kilogram,,2.667,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Clove ground 1 kg,112015,Spices,Kilogram,Kilogram,,6.524,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Clove WHOLE 700g,112029,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Coriander Ground 1 kg,113006,Herbs,Kilogram,Kilogram,,1.524,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Coriander Seeds 700 gm,113001,Herbs,Kilogram,Kilogram,,1.591,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Crushed Red Pepper 1 kg,112021,Spices,Kilogram,Kilogram,,4.5,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Cumin Ground 1 kg,112009,Spices,Kilogram,Kilogram,,1.524,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Cumin Seeds 800gm,112004,Spices,Kilogram,Kilogram,,1.429,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Curry Powder Medium 1 kg,112024,Spices,Kilogram,Kilogram,,1.524,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Fennel Ground 1 kg,112019,Spices,Kilogram,Kilogram,,0.65,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Fennel Seeds 1 kg,112005,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Galangal Ground 1 kg,112027,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Garlic Powder 1.25 kg,112006,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Ginger Ground 1 kg,112017,Spices,Kilogram,Kilogram,,3.238,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Kishik Baladi 1.5 KG,113017,Herbs,Kilogram,Kilogram,,2.333,0,0,,1,,,,,,,0,Shkakhwa,30/10/2019
,Profit Contribution,Adonis Mahlab Ground 1 kg,112016,Spices,Kilogram,Kilogram,,29.841,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Mahlab Whole 1 kg,120002,Other Condiments,Kilogram,Kilogram,,18.199,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Nutmeg Ground 1 kg,112014,Spices,Kilogram,Kilogram,,13.6,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Onion (Powder) 1.250 kg,112028,Spices,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Oregano 500 gm,113005,Herbs,Kilogram,Kilogram,,3.6,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Paprika 1 kg,112025,Spices,Kilogram,Kilogram,,2.9,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Red Pepper Powder 1 kg,112020,Spices,Kilogram,Kilogram,,2,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,ADONIS SESAME ROASTED 1.25 KG,120015,Other Condiments,Kilogram,Kilogram,,3.04,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Seven Spices 1 kg,112026,Spices,Kilogram,Kilogram,,3.836,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis Sumac 1 kg,112011,Spices,Kilogram,Kilogram,,5.375,0,0,,1,,,,,,,0,Admin,19/02/2016
,Profit Contribution,Adonis Turmeric 1 kg,112038,Spices,Kilogram,Kilogram,,1.429,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis White Pepper 1 kg,112022,Spices,Kilogram,Kilogram,,1.905,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Adonis White Sesame 1.5  kg,120007,Other Condiments,Kilogram,Kilogram,,1.429,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,AKAWI CHEESE ,101002,Cheese,Kilogram,Kilogram,10.00%,2,0,0,,1,,,,,,,0,Shkakhwa,10/08/2016
,Profit Contribution,Al Ain Water 1.500 Ml Bottle,144009,Bottled Water,Each,Each,,0.133,0,0,,1,,,,,,,0,Shkakhwa,22/01/2017
,Profit Contribution,Al Ain Water 330 Ml Bottle,144010,Bottled Water,Each,Each,,0.081,0,0,,1,,,,,,,0,Shkakhwa,22/01/2017
,Profit Contribution,Al Ain Water 500 Ml,144011,Bottled Water,Each,Each,,0.071,0,0,,1,,,,,,,0,Shkakhwa,10/09/2017
,Profit Contribution,Al Alali Lasagnia,110004,Pasta,Kilogram,Kilogram,,2.229,0,0,,1,,,,,,,0,Shkakhwa,16/03/2017
,Profit Contribution,Al Areesq Date for Date Cake 1 KG,118039,Baking Items,Kilogram,Kilogram,,1.15,0,0,,1,,,,,,,0,Shkakhwa,07/09/2019
,Profit Contribution,AL DAYAA HOT PEPPER PICKLE  3KG,128001,Pickles,Kilogram,Kilogram,,0,0,0,,1,,,,,,,0,Admin,18/02/2016
,Profit Contribution,AL DAYAA JALLAB SYRUP 600ML X 12,116004,Syrups,Liter,Liter,,2.5,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Al Dayaa Lemon Flower ,118029,Baking Items,Kilogram,Kilogram,,8,0,0,,1,,,,,,,0,Shkakhwa,12/01/2017
,Profit Contribution,AL DAYAA Rose water 600ml,116005,Syrups,Liter,Liter,,0.317,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,AL DAYAA SLICED TURNIP PICKLE  1*10 KG,128003,Pickles,Kilogram,Kilogram,43.00%,0.786,0,0,,1,,,,,,,0,Shkakhwa,02/09/2017
,Profit Contribution,AL DAYAA TAMARIND SYRUP 600ML X 12,116003,Syrups,Liter,Liter,,1.2,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Al Karama Kunafa Shredd 500 g,118007,Baking Items,Kilogram,Kilogram,,1.429,0,0,,1,,,,,,,0,Shkakhwa,18/01/2017
,Profit Contribution,AL Madina Chicken Breast,139010,Frozen Chicken,Kilogram,Kilogram,,1.476,0,0,,1,,,,,,,0,Shkakhwa,22/11/2020
,Profit Contribution,Al Madina Chicken Thigh B/L ,139009,Frozen Chicken,Kilogram,Kilogram,,1.46,0,0,,1,,,,,,,0,Shkakhwa,18/10/2020
,Expenses,Al Manhal Water Gallons,1000024,Others,Liter,Liter,,0.04,0,0,,1,,,,,,,0,Shkakhwa,22/10/2019
,Profit Contribution,AL Marai Long life milk,102002,Milk,Liter,Liter,,0.317,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,AL Moroj Fresh labna 7 Kg (Dont Use ),102003,Milk,Kilogram,Kilogram,,2.357,0,1,,1,,,,,,,0,Shkakhwa,28/12/2016
,Profit Contribution,Al Moroj Nabulsy Cheese 4 kg,101017,Cheese,Kilogram,Kilogram,,3.5,0,0,,1,,,,,,,0,Shkakhwa,26/03/2016
,Profit Contribution,All Purpose Flour,134003,Dough,Kilogram,Kilogram,,0.1,0,0,,1,,,,,,,0,Shkakhwa,12/06/2021
,Profit Contribution,ALMOND FLAKES 1KG,117002,Nuts,Kilogram,Kilogram,,5.4,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,ALMOND SLICED 1 KG,117003,Nuts,Kilogram,Kilogram,,5,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,ALMOND WHOLE 1 KG,117001,Nuts,Kilogram,Kilogram,,6,0,0,,1,,,,,,,0,Admin,20/02/2016
,Expenses,ALU Ovel Tray  ( Small ) ( DONT USE ),120049,Packaging,Each,Each,,0.09,0,1,,1,,,,,,,0,Shkakhwa,26/12/2016
,Expenses,ALU Tray ( 7175 ) Round Big,120045,Packaging,Each,Each,,0.73,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALum Oval Tray Med - ov2,120052,Packaging,Each,Each,,0.051,0,0,,1,,,,,,,0,Shkakhwa,28/04/2016
,Expenses,ALum Oval Tray Small - ov1 6036 G,120051,Packaging,Each,Each,,0.049,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALuminium Container 1230 BIG,120055,Packaging,Each,Each,,0.298,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALuminium Container 3180 CODE 533,120040,Packaging,Each,Each,,0.029,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALuminium Container 5105 -5080 G,120042,Packaging,Each,Each,,0.028,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALuminium Container 5130L,120041,Packaging,Each,Each,,0.1,0,0,,1,,,,,,,0,Sandeep,01/08/2016
,Expenses,ALuminium Container 8342,120038,Packaging,Each,Each,,0.014,0,0,,1,,,,,,,0,Shkakhwa,28/04/2016
,Expenses,ALuminium Container 8389 (107),120039,Packaging,Each,Each,,0.019,0,0,,1,,,,,,,0,Shkakhwa,14/04/2020
,Expenses,ALuminium Foil 45*2000 G,120034,Packaging,Each,Each,,2.45,0,0,,1,,,,,,,0,Shkakhwa,28/04/2016
,Expenses,aluminum tray ( BBQ ),5066,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,13/12/2017
,Expenses,Aluminum Tray 18x4,5246,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Expenses,aluminum tray big ( Prep ),5020,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,11/12/2017
,Expenses,Aluminum Tray Kunafa 17x2,5247,Kitchen Assets,Each,Each,,0,0,0,,1,,,,,,,0,Shkakhwa,31/12/2017
,Profit Contribution,Am Heat Menthol Fuel Jel ,120061,Other Condiments,Each,Each,,0.132,0,0,,1,,,,,,,0,Sandeep,28/06/2016
,Profit Contribution,American Garden Worcestershire,121004,Vineger,Liter,Liter,,2.55,0,0,,1,,,,,,,0,Shkakhwa,25/07/2021
,Profit Contribution,AMPALAYA,107068,Fresh Vegetables,Kilogram,Kilogram,,0.5,0,0,,1,,,,,,,0,Sandeep,10/07/2016
,Expenses,Amplifier (Recieption Area),6032,Dining Assets,Each,Each,,0,0,0,,1,,,,,,,0,Vinay,20/12/2017
,Profit Contribution,Anchelot Onion,107043,Fresh Vegetables,Kilogram,Kilogram,20.00%,0,0,0,,1,,,,,,,0,Admin,20/02/2016
,Profit Contribution,Anchovy,119014,Dry Food,Kilogram,Kilogram,,19.9,0,0,,1,,,,,,,0,Shkakhwa,25/07/2021
